Name,Score,User Score,Wiki
" Pokemon Ruby Version ",9.5,0,http://www.ign.com/wikis/pokemon-ruby-sapphire-emerald-version
" Pokemon Rumble ",6,7.8,http://www.ign.com/wikis/pokemon-rumble
" Pokemon Rumble Blast ",6.5,0,http://www.ign.com/wikis/pokemon-rumble-blast
" Pokemon Sapphire Version ",9.5,0,http://www.ign.com/wikis/pokemon-ruby-sapphire-emerald-version
" Pokemon Silver Version ",0,0,NOT PROVIDED
" Pokemon Snap ",7.8,0,http://www.ign.com/wikis/pokemon-snap
" Pokemon SoulSilver Version ",8.5,0,http://www.ign.com/wikis/pokemon-heartgold-soulsilver-version
" Pokemon Stadium ",8.2,0,NOT PROVIDED
" Pokemon Sun Version ",9,9.1,http://www.ign.com/wikis/pokemon-sun-pokemon-moon
" Pokemon Super Mystery Dungeon ",0,9,http://www.ign.com/wikis/pokemon-super-mystery-dungeon
" Pokemon White Version ",9,8.9,http://www.ign.com/wikis/pokemon-black-and-white
" Pokemon White Version 2 ",9.6,9,http://www.ign.com/wikis/pokemon-black-white-version-2
" Pokemon X ",9,9.2,http://www.ign.com/wikis/pokemon-x-y
" Pokemon XD Gale of Darkness ",6.8,8.1,http://www.ign.com/wikis/pokemon-xd-gale-of-darkness
" Pokemon Y ",9,0,NOT PROVIDED
" Pokemon Yellow Special Pikachu Edition ",10,9.2,http://www.ign.com/wikis/pokemon-red-blue-yellow-version
" Poochy and Yoshis Woolly World ",7.1,6.2,http://www.ign.com/wikis/poochy-and-yoshi-woolly-world
" Pool Nation FX ",0,0,http://www.ign.com/wikis/create?objectid=20014948
" Pool Nation VR ",0,0,NOT PROVIDED
" Port Royale 3 Pirates & Merchants ",0,7.5,http://www.ign.com/wikis/create?objectid=114617
" Portal ",8.2,0,http://www.ign.com/wikis/portal
" Portal 2 ",9.5,9.3,http://www.ign.com/wikis/portal-2
" Portal Still Alive ",9.2,9.1,http://www.ign.com/wikis/portal
" Postal 2 ",5.5,7.4,http://www.ign.com/wikis/create?objectid=481847
" Power Blade ",0,0,NOT PROVIDED
" Prey ",8,7.8,http://www.ign.com/wikis/prey-2017
" Prey 2 ",0,0,http://www.ign.com/wikis/create?objectid=849136
" Primal Carnage ",7.6,0,NOT PROVIDED
" Prince of Persia ",9.3,8.4,http://www.ign.com/wikis/prince-of-persia
" Prince of Persia Classic Trilogy HD ",8,8.3,http://www.ign.com/wikis/prince-of-persia-the-sands-of-time
" Prince of Persia Rival Swords ",7.1,0,NOT PROVIDED
" Prince of Persia The Forgotten Sands ",8,8,http://www.ign.com/wikis/prince-of-persia-the-forgotten-sands
" Prince of Persia The Sands of Time ",9.6,9.1,http://www.ign.com/wikis/prince-of-persia-the-sands-of-time
" Prince of Persia The Two Thrones ",9,0,NOT PROVIDED
" Prince of Persia Warrior Within ",8.6,8.6,http://www.ign.com/wikis/prince-of-persia-warrior-within
" Prison Architect ",0,8.2,http://www.ign.com/wikis/prison-architect
" Pro Evolution Soccer 2012 ",0,0,NOT PROVIDED
" Pro Evolution Soccer 2013 ",0,8,http://www.ign.com/wikis/pro-evolution-soccer-2013
" Pro Evolution Soccer 2017 ",0,0,http://www.ign.com/wikis/create?objectid=20054112
" Professor Layton and The Diabolical Box ",8.5,8.8,http://www.ign.com/wikis/professor-layton-and-the-diabolical-box
" Professor Layton and the Last Specter ",9,8.9,http://www.ign.com/wikis/professor-layton-and-the-last-specter
" Professor Layton and the Miracle Mask ",8.7,0,NOT PROVIDED
" Professor Layton and the Unwound Future ",8.5,8.9,http://www.ign.com/wikis/professor-layton-and-the-unwound-future
" Professor Layton vs Phoenix Wright ",7.8,9,http://www.ign.com/wikis/create?objectid=89847
" Project CARS ",8.9,0,http://www.ign.com/wikis/project-cars
" Project CARS 2 ",9.2,7.7,http://www.ign.com/wikis/project-cars-2
" Project Highrise ",7,7.5,http://www.ign.com/wikis/create?objectid=20058585
" Project M ",0,0,http://www.ign.com/wikis/smash-bros-project-m
" Project Spark ",8,0,http://www.ign.com/wikis/project-spark
" Project X Zone ",8,0,NOT PROVIDED
" Prototype ",7.5,8.1,http://www.ign.com/wikis/prototype
" Prototype 2 ",0,8.2,http://www.ign.com/wikis/prototype-2
" Psychonauts ",8.7,8.7,http://www.ign.com/wikis/psychonauts
" Psychonauts In the Rhombus of Ruin ",7.5,0,NOT PROVIDED
" Puddle ",0,0,http://www.ign.com/wikis/puddle
" Puppeteer ",8.5,8.7,http://www.ign.com/wikis/puppeteer
" Pure Chess ",6,7,http://www.ign.com/wikis/create?objectid=123223
" Pure Chess Grandmaster Edition ",0,0,http://www.ign.com/wikis/create?objectid=20059992
" Pushmo ",9.5,0,http://www.ign.com/wikis/pushmo
" Puzzle Craft ",9,0,http://www.ign.com/wikis/puzzle-craft
" Puzzle Quest Challenge of the Warlords ",8.5,8.5,http://www.ign.com/wikis/create?objectid=950646
" Puzzle Quest Chapter 1 Battle of Gruulkar ",7.2,7.2,http://www.ign.com/wikis/create?objectid=14284978
" Qix ",0,6.6,http://www.ign.com/wikis/create?objectid=7263
" Quake 4 ",8.1,8.2,http://www.ign.com/wikis/quake-4
" Quake Champions ",0,0,http://www.ign.com/wikis/quake-champions
" Quantum Break ",8,0,http://www.ign.com/wikis/quantum-break
" Quantum Conundrum ",8,8.1,http://www.ign.com/wikis/quantum-conundrum
" Rabbids Rumble ",0,0,http://www.ign.com/wikis/create?objectid=57571
" Race The Sun ",0,0,http://www.ign.com/wikis/create?objectid=20068113
" Ragnarok Odyssey ",5,0,http://www.ign.com/wikis/ragnarok-odyssey
" Ragnarok Online ",0,0,http://www.ign.com/wikis/ragnarok-online
" Ragnarok Tactics Imperial Princess of Light and Darkness ",0,9.6,http://www.ign.com/wikis/create?objectid=108619
" Raiderz ",0,0,http://www.ign.com/wikis/raiderz
" Rain ",7,8.2,http://www.ign.com/wikis/rain
" Rain World ",6.3,0,NOT PROVIDED
" Rainbow Moon ",8,8,http://www.ign.com/wikis/rainbow-moon
" Rainbow Skies ",0,0,http://www.ign.com/wikis/rainbow-skies
" Rare Replay ",9,8.2,http://www.ign.com/wikis/rare-replay-collection
" Ratchet & Clank ",9,8.9,http://www.ign.com/wikis/ratchet-and-clank-ps4
" Ratchet & Clank 2002 ",9.2,0,http://www.ign.com/wikis/ratchet-clank
" Ratchet & Clank 2002 Demo Disc ",0,0,NOT PROVIDED
" Ratchet & Clank All 4 One ",8,0,NOT PROVIDED
" Ratchet & Clank Collection ",8.5,0,http://www.ign.com/wikis/ratchet-clank-collection
" Ratchet & Clank Full Frontal Assault ",6.4,7.8,http://www.ign.com/wikis/ratchet-clank-full-frontal-assault
" Ratchet & Clank Future A Crack in Time ",9,9.1,http://www.ign.com/wikis/ratchet-clank-future-a-crack-in-time
" Ratchet & Clank Future Quest for Booty ",7.4,0,http://www.ign.com/wikis/ratchet-clank-future-quest-for-booty
" Ratchet & Clank Future Tools of Destruction ",9.4,0,http://www.ign.com/wikis/ratchet-clank-future-tools-of-destruction
" Ratchet & Clank Going Commando ",9.4,9.2,http://www.ign.com/wikis/ratchet-clank-going-commando
" Ratchet & Clank Going Commando HD ",0,0,http://www.ign.com/wikis/ratchet-clank-going-commando
" Ratchet & Clank HD ",0,0,NOT PROVIDED
" Ratchet & Clank Size Matters ",9,8.5,http://www.ign.com/wikis/ratchet-clank-size-matters
" Ratchet & Clank Up Your Arsenal ",9.6,9.3,http://www.ign.com/wikis/ratchet-clank-up-your-arsenal
" Ratchet & Clank Up Your Arsenal Demo Disc ",0,0,http://www.ign.com/wikis/ratchet-clank-up-your-arsenal
" Ratchet & Clank Up Your Arsenal HD ",0,0,http://www.ign.com/wikis/ratchet-clank-up-your-arsenal
" Ratchet Deadlocked ",8.8,8.7,http://www.ign.com/wikis/ratchet-deadlocked
" Ratchet Deadlocked HD ",0,0,NOT PROVIDED
" Ravaged ",6.7,0,http://www.ign.com/wikis/ravaged
" Rayman ",0,0,http://www.ign.com/wikis/create?objectid=567023
" Rayman Legends ",9.5,0,http://www.ign.com/wikis/rayman-legends
" Rayman Legends Definitive Edition ",0,0,NOT PROVIDED
" Rayman Origins ",9.5,8.9,http://www.ign.com/wikis/rayman-origins
" RC ProAm ",0,8,http://www.ign.com/wikis/rc-pro-am
" Realms Of Ancient War ",5.5,6.4,http://www.ign.com/wikis/create?objectid=111182
" Rebel Galaxy ",0,8.3,http://www.ign.com/wikis/rebel-galaxy
" Record of Agarest War 2 ",0,8.1,http://www.ign.com/wikis/record-of-agarest-war-2
" Record of Agarest War Zero ",6.5,0,NOT PROVIDED
" ReCore ",7.3,7.7,http://www.ign.com/wikis/recore
" ReCore Definitive Edition ",0,9.3,http://www.ign.com/wikis/recore
" Red Dead Redemption ",9.7,9.4,http://www.ign.com/wikis/red-dead-redemption
" Red Dead Redemption 2 ",0,0,http://www.ign.com/wikis/red-dead-redemption-2
" Red Dead Redemption Game of the Year Edition ",0,9.5,http://www.ign.com/wikis/create?objectid=117836
" Red Dead Redemption Undead Nightmare ",10,9.2,http://www.ign.com/wikis/create?objectid=80427
" Red Dead Redemption Undead Nightmare Collection ",0,0,NOT PROVIDED
" Red Dead Revolver ",7,8.1,http://www.ign.com/wikis/red-dead-revolver
" Red Faction Guerrilla ",8,8.3,http://www.ign.com/wikis/red-faction-guerrilla
" Red Steel 2 ",8.6,8.5,http://www.ign.com/wikis/red-steel-2
" Remember Me ",5.9,7.4,http://www.ign.com/wikis/remember-me
" Renegade Ops ",8.5,7.6,http://www.ign.com/wikis/create?objectid=104714
" Reservoir Dogs Bloody Days ",5.2,0,http://www.ign.com/wikis/create?objectid=20066221
" Resident Evil ",8,0,http://www.ign.com/wikis/resident-evil
" Resident Evil 2 1998 ",9.3,0,http://www.ign.com/wikis/resident-evil-2
" Resident Evil 2002 ",9,9,http://www.ign.com/wikis/resident-evil
" Resident Evil 3 Nemesis ",0,8.7,http://www.ign.com/wikis/resident-evil-3-nemesis
" Resident Evil 4 ",9.8,0,http://www.ign.com/wikis/resident-evil-4
" Resident Evil 4 HD ",8.5,8.9,http://www.ign.com/wikis/resident-evil-4
" Resident Evil 4 Wii Edition ",9,9.3,http://www.ign.com/wikis/resident-evil-4
" Resident Evil 5 ",9.3,8.5,http://www.ign.com/wikis/resident-evil-5
" Resident Evil 5 Collectors Edition ",9,8.9,http://www.ign.com/wikis/resident-evil-5
" Resident Evil 5 Desperate Escape ",7,0,NOT PROVIDED
" Resident Evil 5 Gold Edition ",0,0,NOT PROVIDED
" Resident Evil 5 Lost in Nightmares ",7.5,0,http://www.ign.com/wikis/resident-evil-5
" Resident Evil 6 ",0,8,http://www.ign.com/wikis/resident-evil-6
" Resident Evil 7 Biohazard ",7.7,8.1,http://www.ign.com/wikis/resident-evil-7
" Resident Evil Archives Resident Evil ",8,0,http://www.ign.com/wikis/resident-evil
" Resident Evil Chronicles HD Collection ",0,0,http://www.ign.com/wikis/resident-evil-chronicles-hd-collection
" Resident Evil CODE Veronica X ",6.5,0,http://www.ign.com/wikis/resident-evil-code-veronica-x-hd
" Resident Evil CODE Veronica X HD ",5,8.1,http://www.ign.com/wikis/resident-evil-code-veronica-x-hd
" Resident Evil Operation Raccoon City ",4,6.2,http://www.ign.com/wikis/resident-evil-operation-raccoon-city
" Resident Evil Outbreak ",7.6,7.7,http://www.ign.com/wikis/resident-evil-outbreak
" Resident Evil Revelations ",8.5,0,http://www.ign.com/wikis/resident-evil-revelations
" Resident Evil Revelations 2 ",0,0,http://www.ign.com/wikis/resident-evil-revelations-2
" Resident Evil Revelations 2 Episode 1 ",7,0,NOT PROVIDED
" Resident Evil Revelations 2 Episode 2 ",0,8.5,http://www.ign.com/wikis/resident-evil-revelations-2
" Resident Evil Revelations 2 Episode 3 ",0,0,NOT PROVIDED
" Resident Evil Revelations 2 Episode 4 ",0,0,http://www.ign.com/wikis/resident-evil-revelations-2
" Resident Evil Revelations Limited Edition ",0,0,NOT PROVIDED
" Resident Evil The Darkside Chronicles ",0,0,http://www.ign.com/wikis/create?objectid=130194
" Resident Evil The Umbrella Chronicles ",0,0,NOT PROVIDED
" Resident Evil Zero 2002 ",8.2,0,NOT PROVIDED
" Resistance 2 ",9.5,8.7,http://www.ign.com/wikis/resistance-2
" Resistance 3 ",9,8.7,http://www.ign.com/wikis/resistance-3
" Resistance Burning Skies ",5.5,6.9,http://www.ign.com/wikis/resistance-burning-skies
" Resistance Fall of Man ",9.1,0,NOT PROVIDED
" Resistance Retribution ",9.2,8.8,http://www.ign.com/wikis/resistance-retribution
" Resogun ",0,0,http://www.ign.com/wikis/resogun
" Resonance ",7,7.7,http://www.ign.com/wikis/resonance
" Resonance of Fate ",7,0,NOT PROVIDED
" Retro City Rampage ",5.3,0,http://www.ign.com/wikis/retro-city-rampage
" RetroGrade ",7,7.2,http://www.ign.com/wikis/create?objectid=21766
" Rez Infinite ",8.2,0,http://www.ign.com/wikis/create?objectid=20046730
" Rhythm Thief & the Emperors Treasure ",0,0,http://www.ign.com/wikis/rhythm-thief-the-emperors-treasure
" Ride to Hell original version ",0,0,http://www.ign.com/wikis/ride-to-hell
" Ridge Racer Unbounded ",0,0,NOT PROVIDED
" Rift ",8.5,8.2,http://www.ign.com/wikis/rift
" Rime ",0,0,http://www.ign.com/wikis/rime
" Rise of Nations ",8.2,0,http://www.ign.com/wikis/rise-of-nations
" Rise of the Tomb Raider ",9.3,8.9,http://www.ign.com/wikis/rise-of-the-tomb-raider
" Risen 2 Dark Waters ",0,6.8,http://www.ign.com/wikis/risen-2-dark-waters
" Rive ",0,0,http://www.ign.com/wikis/create?objectid=20065826
" River City Ransom ",0,0,NOT PROVIDED
" Road & Track Presents The Need for Speed ",0,8,http://www.ign.com/wikis/create?objectid=537
" Road Not Taken ",0,0,http://www.ign.com/wikis/road-not-taken
" Robert Ludlums The Bourne Conspiracy ",7.5,7.7,http://www.ign.com/wikis/create?objectid=800197
" Roblox ",0,0,NOT PROVIDED
" Robo Recall ",8.5,0,NOT PROVIDED
" Rock Band 2 ",9,0,NOT PROVIDED
" Rock Band 4 ",8.8,7.2,http://www.ign.com/wikis/rock-band-4
" Rock Band Blitz ",8.5,7.7,http://www.ign.com/wikis/rock-band-blitz
" Rock Band Game Only Edition ",9.4,8.9,http://www.ign.com/wikis/create?objectid=879549
" Rocket League ",8,0,http://www.ign.com/wikis/rocket-league
" Rocksmith ",0,8.3,http://www.ign.com/wikis/rocksmith
" Rogue Legacy ",9,9.1,http://www.ign.com/wikis/rogue-legacy
" RollerCoaster Tycoon 2 ",8,8.4,http://www.ign.com/wikis/rollercoaster-tycoon-2
" RollerCoaster Tycoon 3 ",0,0,NOT PROVIDED
" RollerCoaster Tycoon 3D ",0,5.3,http://www.ign.com/wikis/rollercoaster-tycoon-3d
" RollerCoaster Tycoon World ",0,0,http://www.ign.com/wikis/rollercoaster-tycoon-world
" Rule the Kingdom ",0,0,http://www.ign.com/wikis/rule-the-kingdom
" Rumble Roses XX ",6.5,7.3,http://www.ign.com/wikis/rumble-roses-xx
" Runbow ",0,0,http://www.ign.com/wikis/create?objectid=20061294
" Runbow Pocket ",0,0,http://www.ign.com/wikis/runbow
" Rune Factory 2 A Fantasy Harvest Moon ",8.4,8.7,http://www.ign.com/wikis/rune-factory-2-a-fantasy-harvest-moon
" Rune Factory 3 A Fantasy Harvest Moon ",8,0,http://www.ign.com/wikis/rune-factory-3-a-fantasy-harvest-moon
" Rune Factory A Fantasy Harvest Moon ",8.4,0,http://www.ign.com/wikis/rune-factory-a-fantasy-harvest-moon
" Rune Factory Frontier ",8.3,8.7,http://www.ign.com/wikis/rune-factory-frontier
" Rune Factory Tides of Destiny ",5.5,8.4,http://www.ign.com/wikis/rune-factory-tides-of-destiny
" RuneScape ",0,0,http://www.ign.com/wikis/runescape
" Rushn Attack ",0,7.4,http://www.ign.com/wikis/create?objectid=7108
" Sacred Citadel ",5.9,6.9,http://www.ign.com/wikis/sacred-citadel
" Saints Row ",8.5,8.4,http://www.ign.com/wikis/saints-row
" Saints Row 2 ",8.2,8.4,http://www.ign.com/wikis/saints-row-2
" Saints Row IV ",7.3,0,http://www.ign.com/wikis/saints-row-4
" Saints Row IV Enter the Dominatrix ",0,0,http://www.ign.com/wikis/create?objectid=133736
" Saints Row IV National Treasure Edition ",0,9.4,http://www.ign.com/wikis/saints-row-4
" Saints Row IV ReElected & Gat Out of Hell ",7.8,8.6,http://www.ign.com/wikis/saints-row-4
" Saints Row The Third ",8.5,8.5,http://www.ign.com/wikis/saints-row-the-third
" Salem ",0,0,http://www.ign.com/wikis/salem
" Salt and Sanctuary ",0,8.4,http://www.ign.com/wikis/create?objectid=20023955
" Scalebound ",0,0,http://www.ign.com/wikis/scalebound
" Scarface The World is Yours ",8.7,0,NOT PROVIDED
" Scott Pilgrim vs The World The Game ",8,0,http://www.ign.com/wikis/create?objectid=22138
" Scribblenauts Collection ",0,0,http://www.ign.com/wikis/create?objectid=156327
" Scribblenauts Remix ",9,8.6,http://www.ign.com/wikis/scribblenauts-remix
" Scribblenauts Unlimited ",8.8,8.6,http://www.ign.com/wikis/scribblenauts-unlimited
" Sea of Thieves ",0,0,NOT PROVIDED
" Section Z ",0,7.2,http://www.ign.com/wikis/create?objectid=7378
" Senran Kagura Shinovi Versus ",0,9,http://www.ign.com/wikis/create?objectid=20044514
" Shadow Complex ",0,0,http://www.ign.com/wikis/shadow-complex
" Shadow of the Colossus 2005 ",9.7,0,http://www.ign.com/wikis/the-ico-shadow-of-the-colossus-collection
" Shadow of the Colossus 2005 Demo Disc ",0,0,NOT PROVIDED
" Shadow of the Colossus 2005 HD ",0,0,http://www.ign.com/wikis/the-ico-shadow-of-the-colossus-collection
" Shadowgate ",0,7.8,http://www.ign.com/wikis/create?objectid=6685
" Shadows of the Damned ",7,7.8,http://www.ign.com/wikis/create?objectid=14274035
" Shank ",7,0,http://www.ign.com/wikis/create?objectid=64010
" Shank 2 ",8.5,0,NOT PROVIDED
" Shenmue III ",0,0,http://www.ign.com/wikis/shenmue-3
" Sherlock Holmes Crimes & Punishments ",0,8,http://www.ign.com/wikis/create?objectid=163247
" Shift 2 Unleashed ",8.5,0,http://www.ign.com/wikis/shift-2-unleashed
" Shin Megami Tensei IV ",8.5,9,http://www.ign.com/wikis/shin-megami-tensei-iv
" Shin Megami Tensei IV Apocalypse ",0,9.6,http://www.ign.com/wikis/create?objectid=20044255
" Shin Megami Tensei Persona ",7.5,8,http://www.ign.com/wikis/create?objectid=704780
" Shin Megami Tensei Persona 3 ",8.3,9.1,http://www.ign.com/wikis/shin-megami-tensei-persona-3
" Shin Megami Tensei Persona 3 FES ",8.8,9.2,http://www.ign.com/wikis/shin-megami-tensei-persona-3
" Shin Megami Tensei Persona 3 Portable ",8.5,0,http://www.ign.com/wikis/shin-megami-tensei-persona-3
" Shin Megami Tensei Persona 4 ",9,0,http://www.ign.com/wikis/shin-megami-tensei-persona-4-golden
" Shoot Many Robots ",0,0,http://www.ign.com/wikis/create?objectid=100658
" Shovel Knight ",9,9.2,http://www.ign.com/wikis/shovel-knight
" Shu ",0,0,http://www.ign.com/wikis/create?objectid=20025341
" Sid Meiers Civilization Beyond Earth ",7.9,0,NOT PROVIDED
" Sid Meiers Civilization Beyond Earth Rising Tide ",0,6,http://www.ign.com/wikis/civ-beyond-earth
" Sid Meiers Civilization IV ",9.4,0,http://www.ign.com/wikis/sid-meiers-civilization-iv-warlords
" Sid Meiers Civilization Revolution ",8.8,0,http://www.ign.com/wikis/sid-meiers-civilization-revolution
" Sid Meiers Civilization V Gods & Kings ",9,8.9,http://www.ign.com/wikis/sid-meiers-civilization-v
" Sid Meiers Civilization VI ",9.4,9.1,http://www.ign.com/wikis/civilization-6
" Sid Meiers Starships ",0,0,http://www.ign.com/wikis/sid-meiers-starships
" Sideway New York ",8,0,NOT PROVIDED
" Silent Hill ",9,9,http://www.ign.com/wikis/silent-hill
" Silent Hill 2 ",9,8.9,http://www.ign.com/wikis/silent-hill-2
" Silent Hill 3 ",8.8,0,NOT PROVIDED
" Silent Hill Book of Memories ",6,6.5,http://www.ign.com/wikis/silent-hill-book-of-memories
" Silent Hill Downpour ",4.5,7.5,http://www.ign.com/wikis/silent-hill-downpour
" Silent Hill HD Collection ",9,0,http://www.ign.com/wikis/silent-hill-hd-collection
" Silent Hill Homecoming ",6.7,7.6,http://www.ign.com/wikis/silent-hill-homecoming
" Silent Hill Origins ",8,0,http://www.ign.com/wikis/silent-hill-origins
" Silent Hill Shattered Memories ",8.6,8.5,http://www.ign.com/wikis/silent-hill-shattered-memories
" Silent Hills ",0,0,http://www.ign.com/wikis/silent-hills
" Sim Mania 2 ",0,9.5,http://www.ign.com/wikis/create?objectid=855006
" Sim Theme Park ",8.5,7.7,http://www.ign.com/wikis/create?objectid=13684
" SimCity ",7,5.8,http://www.ign.com/wikis/simcity
" SimCity 2000 ",0,8.3,http://www.ign.com/wikis/create?objectid=3814
" SimCity 3000 ",9,8.4,http://www.ign.com/wikis/create?objectid=10849
" SimCity 4 ",9.2,8.7,http://www.ign.com/wikis/simcity-4
" SimCity Social ",0,5.6,http://www.ign.com/wikis/sim-city-social
" Sin and Punishment Star Successor ",9,8.6,http://www.ign.com/wikis/create?objectid=14286412
" Sine Mora ",0,7.4,http://www.ign.com/wikis/sine-mora
" Singularity ",7,0,NOT PROVIDED
" Sins of a Dark Age ",0,0,http://www.ign.com/wikis/create?objectid=128601
" Sins of a Solar Empire ",8.9,8.5,http://www.ign.com/wikis/sins-of-a-solar-empire
" Sins of a Solar Empire Rebellion ",7.5,0,NOT PROVIDED
" Siren Blood Curse Full Game ",8.4,8.2,http://www.ign.com/wikis/siren-blood-curse-full-game
" Skate ",8.8,8.3,http://www.ign.com/wikis/skate
" Skate 2 ",8.3,0,http://www.ign.com/wikis/skate-2
" Skate 3 ",8,8.4,http://www.ign.com/wikis/skate-3
" Skate or Die 2 The Search for Double Trouble ",0,7.1,http://www.ign.com/wikis/skate-or-die-2
" Skies of Arcadia Legends ",8.5,9,http://www.ign.com/wikis/create?objectid=17153
" Skullgirls ",8.5,8.3,http://www.ign.com/wikis/skullgirls
" Skylanders Giants ",0,7.6,http://www.ign.com/wikis/skylanders-giants
" Skylanders Imaginators ",6.8,0,http://www.ign.com/wikis/skylanders-imaginators
" Skylanders SuperChargers ",0,0,http://www.ign.com/wikis/skylanders-superchargers
" Skylanders SuperChargers Racing ",0,0,NOT PROVIDED
" Sleeping Dogs ",0,8.6,http://www.ign.com/wikis/sleeping-dogs
" Sleeping Dogs Definitive Edition ",8.5,7.9,http://www.ign.com/wikis/sleeping-dogs
